vehicle_number,violation_count,unique_zones,vehicle_type,last_seen,top_zone
FKN00GL119526,3,1,CAR,2023-12-26 10:07:46,BTP051 - Safina Plaza Junction
FKN00GL25147,3,1,SCOOTER,2024-02-26 07:29:46,BTP211 - Central Street Junction
FKN00GL25148,3,1,SCOOTER,2024-02-05 08:52:46,BTP211 - Central Street Junction
FKN00GL25269,3,1,SCOOTER,2024-02-11 11:18:46,GRID_13.09_77.59
FKN00GL24918,3,2,CAR,2024-03-30 07:22:46,BTP069 - MC Circle
FKN00GL24958,3,2,CAR,2024-03-02 12:32:46,GRID_12.89_77.64
FKN00GL33760,3,2,SCOOTER,2024-02-17 04:19:46,GRID_12.96_77.65
FKN00GL33788,3,1,JEEP,2024-04-03 07:54:46,"BTP026 - 1st Block Junction, Rajajinagar"
FKN00GL120528,3,2,CAR,2023-11-29 03:32:46,BTP009 - Prakash Nagar Junction
FKN00GL12056,3,1,CAR,2024-02-04 09:24:46,GRID_12.98_77.63
FKN00GL120567,3,2,PASSENGER AUTO,2024-01-22 12:55:46,BTP082 - KR Market Junction
FKN00GL34413,3,2,PASSENGER AUTO,2024-02-12 10:51:46,GRID_12.96_77.65
FKN00GL34428,3,1,SCOOTER,2024-04-07 07:59:46,GRID_13.0_77.57
FKN00GL34540,3,3,CAR,2024-04-06 09:43:46,GRID_12.98_77.61
FKN00GL34575,3,1,SCOOTER,2024-04-03 10:20:46,BTP027 - Modi Bridge Junction
FKN00GL34081,3,3,SCOOTER,2024-02-12 08:18:46,GRID_12.96_77.69
FKN00GL34091,3,2,SCOOTER,2024-04-01 09:10:46,BTP051 - Safina Plaza Junction
FKN00GL34128,3,1,PASSENGER AUTO,2024-02-12 09:11:46,BTP051 - Safina Plaza Junction
FKN00GL114510,3,2,MAXI-CAB,2023-11-29 01:33:46,BTP058 - Subbanna Junction
FKN00GL11454,3,2,SCOOTER,2024-01-25 10:41:46,BTP020 - Hosahalli Metro Station
FKN00GL114559,3,1,MOTOR CYCLE,2023-12-21 10:20:46,BTP044 - Sagar Theatre Junction
FKN00GL114570,3,1,SCOOTER,2023-11-26 11:09:46,GRID_12.98_77.61
FKN00GL1146,3,3,MAXI-CAB,2024-01-10 07:52:46,BTP045 - Danvanthri Road Junction
FKN00GL114123,3,1,MOTOR CYCLE,2024-03-27 09:34:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL34849,3,2,PASSENGER AUTO,2024-03-31 12:36:46,GRID_13.0_77.7
FKN00GL34857,3,2,SCOOTER,2024-03-31 12:21:46,"BTP101 - Blood Bank Circle, KH Road"
FKN00GL34873,3,2,SCOOTER,2024-03-31 07:12:46,GRID_12.93_77.61
FKN00GL34902,3,2,MAXI-CAB,2024-04-01 08:39:46,GRID_13.0_77.68
FKN00GL34382,3,2,CAR,2024-03-31 07:14:46,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road"
FKN00GL34385,3,3,PASSENGER AUTO,2024-02-12 11:35:46,BTP040 - Elite Junction
FKN00GL25000,3,2,CAR,2024-02-15 08:07:46,BTP038 - Mysore Bank Junction
FKN00GL25017,3,2,PASSENGER AUTO,2024-02-14 03:57:46,GRID_12.96_77.66
FKN00GL2503,3,2,PASSENGER AUTO,2024-03-23 05:11:46,BTP211 - Central Street Junction
FKN00GL25037,3,1,TEMPO,2024-03-02 08:26:46,GRID_12.98_77.63
FKN00GL25038,3,1,MOPED,2024-03-02 08:25:46,GRID_12.98_77.63
FKN00GL25105,3,3,CAR,2024-03-17 06:18:46,GRID_13.01_77.57
FKN00GL24709,3,2,SCOOTER,2024-03-17 04:50:46,"BTP123 - 10th Cross, Wilson Garden"
FKN00GL24753,3,1,MOTOR CYCLE,2024-02-12 12:31:46,BTP118 - Basappa Circle
FKN00GL120435,3,2,SCOOTER,2023-11-24 12:13:46,BTP074 - Leprosy Hospital Junction
FKN00GL120476,3,3,CAR,2024-01-11 06:03:46,GRID_13.01_77.57
FKN00GL34935,3,2,SCOOTER,2024-03-31 12:21:46,GRID_12.97_77.61
FKN00GL34973,3,1,JEEP,2024-02-14 03:53:46,GRID_13.03_77.59
FKN00GL34984,3,3,CAR,2024-02-13 02:41:46,"BTP001 - 10th Cross, Dr. Rajkumar Road"
FKN00GL35001,3,2,PRIVATE BUS,2024-02-15 03:42:46,"BTP204 - ESI Hospital, Rajajinagar"
FKN00GL35026,3,2,MOTOR CYCLE,2024-04-02 11:26:46,GRID_12.97_77.61
FKN00GL35054,3,3,MAXI-CAB,2024-02-13 02:13:46,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road"
FKN00GL35101,3,2,PASSENGER AUTO,2024-04-04 09:41:46,BTP043 - Upparpet Junction
FKN00GL35141,3,1,MOTOR CYCLE,2024-04-04 09:26:46,GRID_13.07_77.59
FKN00GL3466,3,2,PASSENGER AUTO,2024-03-28 06:54:46,GRID_13.0_77.68
FKN00GL34665,3,1,MOTOR CYCLE,2024-03-31 12:07:46,BTP051 - Safina Plaza Junction
FKN00GL34680,3,2,CAR,2024-02-11 11:36:46,GRID_13.01_77.69
FKN00GL34701,3,1,CAR,2024-04-01 11:33:46,BTP108 - Tagore Park Junction
FKN00GL34718,3,2,PASSENGER AUTO,2024-04-01 09:43:46,BTP038 - Mysore Bank Junction
FKN00GL34726,3,1,PASSENGER AUTO,2024-03-26 23:53:46,BTP082 - KR Market Junction
FKN00GL34738,3,1,PASSENGER AUTO,2024-03-26 23:09:46,BTP082 - KR Market Junction
FKN00GL34836,3,1,PASSENGER AUTO,2024-04-01 09:15:46,BTP061 - Bhashyam Circle
FKN00GL113699,3,1,MOTOR CYCLE,2024-01-14 11:19:46,BTP051 - Safina Plaza Junction
FKN00GL113730,3,3,PASSENGER AUTO,2023-12-15 09:20:46,BTP057 - Anand Rao Junction
FKN00GL35230,3,2,CAR,2024-02-02 13:38:46,GRID_12.99_77.57
FKN00GL35262,3,2,SCOOTER,2024-02-13 04:52:46,GRID_12.99_77.59
FKN00GL35280,3,1,CAR,2024-02-13 10:32:46,"BTP170 - Dr. Bheem Rao Palace, Chord Road"
FKN00GL35289,3,1,CAR,2024-02-14 04:58:46,BTP076 - Hudson Circle
FKN00GL35351,3,1,PASSENGER AUTO,2024-02-13 02:24:46,GRID_13.04_77.59
FKN00GL35354,3,1,PASSENGER AUTO,2024-02-13 03:24:46,GRID_13.04_77.59
FKN00GL120573,3,2,CAR,2023-11-10 12:27:46,GRID_12.98_77.61
FKN00GL120595,3,1,SCOOTER,2023-11-14 11:20:46,GRID_13.04_77.59
FKN00GL12077,3,2,SCOOTER,2024-03-29 11:25:46,BTP051 - Safina Plaza Junction
FKN00GL1198,3,1,SCOOTER,2024-03-15 06:19:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL119860,3,1,SCOOTER,2024-01-05 07:30:46,BTP058 - Subbanna Junction
FKN00GL24782,3,3,PASSENGER AUTO,2024-04-08 06:06:46,BTP118 - Basappa Circle
FKN00GL24802,3,2,SCOOTER,2024-03-30 10:41:46,"BTP070 - Cholurpalya Junction, Magadi Road"
FKN00GL2485,3,1,PASSENGER AUTO,2024-03-28 10:59:46,GRID_12.98_77.61
FKN00GL35432,3,1,PASSENGER AUTO,2024-02-13 07:48:46,GRID_13.0_77.68
FKN00GL3520,3,1,CAR,2024-01-30 08:14:46,BTP051 - Safina Plaza Junction
FKN00GL114143,3,3,PASSENGER AUTO,2023-12-27 07:57:46,GRID_12.99_77.61
FKN00GL114201,3,1,CAR,2023-11-28 10:12:46,GRID_13.01_77.55
FKN00GL114247,3,1,PASSENGER AUTO,2023-12-06 05:50:46,BTP044 - Sagar Theatre Junction
FKN00GL114337,3,1,SCOOTER,2023-12-10 06:23:46,GRID_13.01_77.56
FKN00GL24523,3,3,PASSENGER AUTO,2024-03-30 09:31:46,BTP211 - Central Street Junction
FKN00GL2456,3,1,MOTOR CYCLE,2024-03-14 05:07:46,GRID_12.93_77.69
FKN00GL24566,3,3,CAR,2024-02-07 09:36:46,BTP034 - LRDE Junction
FKN00GL2460,3,1,MOTOR CYCLE,2024-03-14 05:07:46,GRID_12.93_77.69
FKN00GL24628,3,1,SCOOTER,2024-02-07 11:46:46,"BTP022 - Marenahalli Junction, Vijayanagar"
FKN00GL2444,3,1,TEMPO,2024-03-16 02:58:46,GRID_12.98_77.69
FKN00GL24440,3,2,PRIVATE BUS,2024-03-30 09:27:46,BTP057 - Anand Rao Junction
FKN00GL24446,3,1,SCOOTER,2024-03-27 09:58:46,BTP027 - Modi Bridge Junction
FKN00GL114356,3,2,PASSENGER AUTO,2024-03-29 06:56:46,"BTP080 - NR Road, SP Road Junction"
FKN00GL113657,3,2,CAR,2024-01-19 08:00:46,"BTP026 - 1st Block Junction, Rajajinagar"
FKN00GL35597,3,2,LGV,2024-03-24 06:38:46,BTP044 - Sagar Theatre Junction
FKN00GL35711,3,2,PASSENGER AUTO,2024-03-03 14:22:46,BTP136 - Hosur-Tavarkere Road Junction
FKN00GL35740,3,2,PASSENGER AUTO,2024-02-18 13:37:46,GRID_13.0_77.68
FKN00GL35362,3,1,MOTOR CYCLE,2024-03-02 03:34:46,GRID_12.93_77.69
FKN00GL35365,3,1,SCOOTER,2024-02-13 06:16:46,GRID_12.93_77.69
FKN00GL35381,3,3,CAR,2024-03-16 05:57:46,GRID_13.18_77.68
FKN00GL35385,3,3,CAR,2024-03-14 05:16:46,GRID_13.18_77.69
FKN00GL3539,3,2,SCOOTER,2024-01-30 08:41:46,GRID_12.93_77.69
FKN00GL24492,3,1,SCOOTER,2024-03-12 10:32:46,BTP023 - Mahalaxmi Layout Entrance
FKN00GL24493,3,1,SCOOTER,2024-03-14 10:55:46,BTP023 - Mahalaxmi Layout Entrance
FKN00GL24502,3,1,SCOOTER,2024-04-06 07:00:46,BTP044 - Sagar Theatre Junction
FKN00GL24521,3,2,SCOOTER,2023-12-06 06:15:46,BTP027 - Modi Bridge Junction
FKN00GL24275,3,2,SCOOTER,2024-03-30 05:40:46,BTP104 - Medical College Circle
FKN00GL120884,3,3,PASSENGER AUTO,2023-12-17 03:41:46,BTP058 - Subbanna Junction
FKN00GL12090,3,1,CAR,2024-03-02 08:21:46,GRID_12.98_77.63
FKN00GL121021,3,1,CAR,2023-12-07 03:00:46,GRID_13.03_77.56
FKN00GL24355,3,3,CAR,2024-03-30 10:22:46,BTP040 - Elite Junction
FKN00GL24358,3,2,CAR,2024-02-04 09:24:46,BTP104 - Medical College Circle
FKN00GL24360,3,1,CAR,2024-03-31 03:23:46,BTP040 - Elite Junction
FKN00GL24400,3,1,MOTOR CYCLE,2024-03-04 04:49:46,BTP068 - Veeresh Theatre Junction
FKN00GL114032,3,2,CAR,2023-12-06 09:21:46,BTP045 - Danvanthri Road Junction
FKN00GL113317,3,1,SCOOTER,2024-03-23 06:57:46,GRID_12.92_77.67
FKN00GL113331,3,2,SCOOTER,2024-03-29 07:56:46,BTP082 - KR Market Junction
FKN00GL113334,3,3,GOODS AUTO,2024-03-29 07:50:46,BTP057 - Anand Rao Junction
FKN00GL113344,3,1,CAR,2023-12-30 04:45:46,GRID_12.93_77.68
FKN00GL113370,3,1,MOTOR CYCLE,2024-03-29 08:24:46,BTP027 - Modi Bridge Junction
FKN00GL3579,3,2,MOTOR CYCLE,2024-03-16 04:55:46,BTP069 - MC Circle
FKN00GL35829,3,2,CAR,2024-02-10 11:14:46,BTP082 - KR Market Junction
FKN00GL3589,3,1,SCOOTER,2024-01-30 08:51:46,BTP069 - MC Circle
FKN00GL35917,3,1,SCOOTER,2024-04-01 08:47:46,"BTP070 - Cholurpalya Junction, Magadi Road"
FKN00GL35506,3,1,LGV,2024-02-20 12:45:46,BTP043 - Upparpet Junction
FKN00GL35595,3,1,SCOOTER,2024-02-15 09:53:46,GRID_12.93_77.69
FKN00GL36048,3,2,PASSENGER AUTO,2024-02-13 11:59:46,GRID_13.01_77.55
FKN00GL36068,3,2,MAXI-CAB,2024-02-25 01:32:46,GRID_12.99_77.54
FKN00GL35753,3,1,SCOOTER,2024-04-04 01:58:46,GRID_13.05_77.58
FKN00GL35758,3,1,MOTOR CYCLE,2024-03-19 05:19:46,GRID_13.05_77.58
FKN00GL35773,3,3,CAR,2024-04-07 08:05:46,GRID_13.0_77.69
FKN00GL113753,3,2,CAR,2023-12-04 07:04:46,BTP044 - Sagar Theatre Junction
FKN00GL113768,3,1,CAR,2024-01-04 01:41:46,BTP058 - Subbanna Junction
FKN00GL11387,3,1,SCOOTER,2024-01-17 10:53:46,GRID_13.05_77.58
FKN00GL121064,3,1,CAR,2023-12-12 02:08:46,BTP023 - Mahalaxmi Layout Entrance
FKN00GL121093,3,2,MAXI-CAB,2023-11-17 02:18:46,BTP140 - Madiwala Check Post
FKN00GL121115,3,1,SCOOTER,2023-12-30 04:13:46,BTP100 - Richmond Circle
FKN00GL121138,3,1,LGV,2023-12-13 02:34:46,BTP044 - Sagar Theatre Junction
FKN00GL121157,3,2,BUS (BMTC/KSRTC),2023-11-27 05:17:46,"BTP115 - Sahasra Hospital, Jayanagar"
FKN00GL120218,3,2,SCOOTER,2023-12-13 13:49:46,"BTP001 - 10th Cross, Dr. Rajkumar Road"
FKN00GL12042,3,2,PRIVATE BUS,2024-02-04 09:19:46,GRID_13.0_77.68
FKN00GL24337,3,3,CAR,2024-04-05 01:07:46,GRID_12.98_77.61
FKN00GL36310,3,1,SCOOTER,2024-04-03 06:40:46,BTP040 - Elite Junction
FKN00GL36355,3,2,SCOOTER,2024-04-08 06:03:46,BTP040 - Elite Junction
FKN00GL35931,3,1,MOTOR CYCLE,2024-03-24 08:25:46,GRID_13.03_77.54
FKN00GL35935,3,2,SCOOTER,2024-02-13 11:07:46,BTP040 - Elite Junction
FKN00GL35939,3,1,SCOOTER,2024-02-13 11:22:46,GRID_13.07_77.59
FKN00GL2442,3,1,TEMPO,2024-03-27 02:51:46,"BTP117 - 9th Cross, Kanakapura Road"
FKN00GL2414,3,2,CAR,2024-03-28 03:51:46,GRID_13.0_77.68
FKN00GL24166,3,1,SCOOTER,2024-02-17 09:18:46,BTP051 - Safina Plaza Junction
FKN00GL24191,3,3,PASSENGER AUTO,2024-02-07 12:58:46,GRID_12.97_77.58
FKN00GL24209,3,3,MAXI-CAB,2024-03-08 05:11:46,BTP058 - Subbanna Junction
FKN00GL24213,3,3,MOTOR CYCLE,2024-03-30 05:42:46,GRID_13.05_77.57
FKN00GL24223,3,2,CAR,2024-02-07 09:35:46,GRID_12.97_77.66
FKN00GL24241,3,1,PRIVATE BUS,2024-03-30 05:54:46,BTP057 - Anand Rao Junction
FKN00GL24251,3,3,MAXI-CAB,2024-03-30 05:55:46,BTP057 - Anand Rao Junction
FKN00GL24252,3,2,MAXI-CAB,2024-03-30 06:04:46,BTP057 - Anand Rao Junction
FKN00GL35983,3,1,MOTOR CYCLE,2024-03-27 08:35:46,BTP044 - Sagar Theatre Junction
FKN00GL36449,3,1,SCOOTER,2024-02-14 02:36:46,BTP032 - Windsor Circle
FKN00GL36460,3,1,SCOOTER,2024-02-14 02:35:46,BTP032 - Windsor Circle
FKN00GL24039,3,2,CAR,2024-04-02 07:31:46,GRID_13.0_77.56
FKN00GL24057,3,1,SCOOTER,2024-04-02 07:51:46,BTP051 - Safina Plaza Junction
FKN00GL24058,3,1,MOTOR CYCLE,2024-03-30 04:36:46,BTP051 - Safina Plaza Junction
FKN00GL24092,3,1,PASSENGER AUTO,2024-02-07 09:31:46,BTP082 - KR Market Junction
FKN00GL2411,3,3,CAR,2024-03-16 02:00:46,GRID_13.0_77.68
FKN00GL2398,3,2,PASSENGER AUTO,2024-03-16 02:22:46,BTP082 - KR Market Junction
FKN00GL23993,3,1,CAR,2024-02-07 09:02:46,BTP044 - Sagar Theatre Junction
FKN00GL24001,3,2,CAR,2024-03-23 07:09:46,BTP044 - Sagar Theatre Junction
FKN00GL24004,3,1,MOTOR CYCLE,2024-02-07 09:05:46,"BTP170 - Dr. Bheem Rao Palace, Chord Road"
FKN00GL36158,3,2,SCOOTER,2024-02-24 06:30:46,BTP020 - Hosahalli Metro Station
FKN00GL36159,3,1,SCOOTER,2024-02-24 06:04:46,BTP020 - Hosahalli Metro Station
FKN00GL36186,3,1,PASSENGER AUTO,2024-02-20 13:26:46,GRID_12.91_77.63
FKN00GL3622,3,1,SCOOTER,2024-03-30 09:12:46,BTP051 - Safina Plaza Junction
FKN00GL3624,3,3,PASSENGER AUTO,2024-02-01 11:07:46,BTP043 - Upparpet Junction
FKN00GL121379,3,1,MOTOR CYCLE,2023-12-08 04:20:46,GRID_13.0_77.66
FKN00GL36603,3,1,SCOOTER,2024-04-02 09:02:46,BTP040 - Elite Junction
FKN00GL36625,3,1,MOTOR CYCLE,2024-04-02 05:38:46,BTP040 - Elite Junction
FKN00GL36362,3,3,LGV,2024-03-31 06:04:46,GRID_12.84_77.64
FKN00GL36374,3,2,SCOOTER,2024-04-01 09:32:46,GRID_12.98_77.61
FKN00GL36385,3,2,PASSENGER AUTO,2024-03-31 08:50:46,BTP051 - Safina Plaza Junction
FKN00GL3640,3,2,LGV,2024-03-28 13:45:46,"BTP083 - AS Char Street, Mysore Road"
FKN00GL113374,3,1,SCOOTER,2023-11-20 11:08:46,BTP051 - Safina Plaza Junction
FKN00GL113384,3,2,CAR,2024-01-11 05:57:46,GRID_12.87_77.54
FKN00GL113406,3,1,CAR,2024-01-09 06:08:46,GRID_13.01_77.54
FKN00GL113429,3,2,CAR,2023-12-07 13:58:46,GRID_12.98_77.61
FKN00GL113464,3,1,CAR,2024-01-08 12:01:46,BTP058 - Subbanna Junction
FKN00GL113547,3,1,SCOOTER,2023-11-21 03:08:46,GRID_12.97_77.62
FKN00GL113570,3,1,CAR,2023-12-30 06:58:46,BTP045 - Danvanthri Road Junction
FKN00GL113612,3,1,MOTOR CYCLE,2024-01-31 03:53:46,GRID_13.01_77.56
FKN00GL11303,3,1,SCOOTER,2024-02-22 01:28:46,BTP082 - KR Market Junction
FKN00GL2370,3,3,BUS (BMTC/KSRTC),2024-04-02 00:37:46,GRID_13.01_77.69
FKN00GL112577,3,2,CAR,2024-01-31 02:50:46,BTP192 - Urvashi Theater
FKN00GL3683,3,2,SCOOTER,2024-03-28 05:29:46,BTP044 - Sagar Theatre Junction
FKN00GL36508,3,2,SCOOTER,2024-02-14 02:57:46,GRID_12.99_77.59
FKN00GL36525,3,2,CAR,2024-03-24 11:10:46,BTP058 - Subbanna Junction
FKN00GL36528,3,1,CAR,2024-02-22 02:12:46,BTP058 - Subbanna Junction
FKN00GL24009,3,1,MOTOR CYCLE,2024-02-07 09:09:46,BTP044 - Sagar Theatre Junction
FKN00GL24014,3,1,SCOOTER,2024-02-07 10:28:46,BTP044 - Sagar Theatre Junction
FKN00GL2379,3,1,SCOOTER,2024-01-02 02:20:46,BTP032 - Windsor Circle
FKN00GL121230,3,3,CAR,2024-01-10 07:40:46,BTP057 - Anand Rao Junction
FKN00GL121239,3,1,PASSENGER AUTO,2023-11-20 07:57:46,GRID_12.98_77.61
FKN00GL121287,3,1,SCOOTER,2023-12-06 07:37:46,GRID_12.97_77.62
FKN00GL121297,3,1,MOTOR CYCLE,2023-12-08 03:19:46,GRID_12.97_77.62
FKN00GL121320,3,2,MOTOR CYCLE,2023-11-28 10:29:46,GRID_13.04_77.59
FKN00GL121357,3,1,SCOOTER,2023-12-09 03:31:46,BTP027 - Modi Bridge Junction
FKN00GL121373,3,1,MOTOR CYCLE,2023-11-22 11:31:46,GRID_13.0_77.66
FKN00GL36685,3,2,CAR,2024-03-30 11:03:46,GRID_13.02_77.53
FKN00GL113067,3,2,PASSENGER AUTO,2023-12-24 09:46:46,GRID_12.91_77.68
FKN00GL113091,3,1,SCOOTER,2023-12-13 12:02:46,BTP044 - Sagar Theatre Junction
FKN00GL113226,3,1,CAR,2023-12-03 07:39:46,BTP027 - Modi Bridge Junction
FKN00GL12078,3,3,CAR,2024-04-01 11:33:46,BTP063 - Siddalingaiah Circle
FKN00GL120839,3,2,MOTOR CYCLE,2023-12-06 10:13:46,GRID_13.01_77.56
FKN00GL120860,3,2,SCOOTER,2024-01-22 06:39:46,BTP105 - Shivasankara Circle
FKN00GL120882,3,2,SCOOTER,2024-01-18 04:23:46,BTP020 - Hosahalli Metro Station
FKN00GL23862,3,3,MOTOR CYCLE,2024-02-08 06:27:46,GRID_13.04_77.59
FKN00GL23865,3,1,MOTOR CYCLE,2024-02-07 08:22:46,GRID_13.04_77.59
FKN00GL23872,3,1,SCOOTER,2024-02-07 08:28:46,BTP051 - Safina Plaza Junction
FKN00GL23882,3,1,MOTOR CYCLE,2024-02-06 11:18:46,GRID_13.01_77.57
FKN00GL2390,3,1,SCOOTER,2024-03-16 02:42:46,GRID_12.93_77.69
FKN00GL23916,3,1,GOODS AUTO,2024-04-01 09:26:46,BTP130 - GD Mara Junction
FKN00GL23920,3,3,MOTOR CYCLE,2024-03-16 13:30:46,GRID_12.89_77.64
FKN00GL23699,3,1,SCOOTER,2024-02-07 07:06:46,BTP020 - Hosahalli Metro Station
FKN00GL37121,3,2,CAR,2024-02-14 07:33:46,BTP020 - Hosahalli Metro Station
FKN00GL37144,3,1,SCOOTER,2024-03-01 05:16:46,BTP211 - Central Street Junction
FKN00GL37159,3,2,SCOOTER,2024-04-02 05:52:46,BTP051 - Safina Plaza Junction
FKN00GL37202,3,1,CAR,2024-02-14 08:46:46,GRID_13.01_77.55
FKN00GL37214,3,2,CAR,2024-02-14 08:39:46,GRID_13.01_77.57
FKN00GL37220,3,3,CAR,2024-03-27 05:49:46,GRID_12.94_77.7
FKN00GL36851,3,3,LGV,2024-04-02 04:44:46,GRID_12.97_77.58
FKN00GL36856,3,1,SCOOTER,2024-02-14 06:12:46,GRID_12.94_77.69
FKN00GL36871,3,3,MAXI-CAB,2024-02-29 12:04:46,GRID_12.94_77.69
FKN00GL36900,3,2,CAR,2024-02-26 03:27:46,GRID_13.0_77.61
FKN00GL36920,3,1,PASSENGER AUTO,2024-02-14 05:46:46,BTP027 - Modi Bridge Junction
FKN00GL36973,3,2,CAR,2024-02-14 06:06:46,GRID_12.93_77.68
FKN00GL36987,3,2,SCOOTER,2024-03-19 04:00:46,GRID_12.94_77.69
FKN00GL3699,3,1,SCOOTER,2024-03-28 12:03:46,GRID_12.99_77.57
FKN00GL36995,3,1,SCOOTER,2024-04-03 06:32:46,BTP040 - Elite Junction
FKN00GL36661,3,1,SCOOTER,2024-04-02 09:01:46,BTP040 - Elite Junction
FKN00GL37303,3,1,LORRY/GOODS VEHICLE,2024-02-18 04:21:46,BTP104 - Medical College Circle
FKN00GL37311,3,1,MOTOR CYCLE,2024-03-02 04:39:46,GRID_12.93_77.69
FKN00GL37319,3,1,MOTOR CYCLE,2024-03-12 04:20:46,GRID_12.93_77.69
FKN00GL37345,3,1,SCOOTER,2024-03-06 10:03:46,GRID_12.93_77.69
FKN00GL37018,3,1,MOTOR CYCLE,2024-04-06 09:40:46,BTP040 - Elite Junction
FKN00GL2373,3,1,PASSENGER AUTO,2023-12-25 06:18:46,GRID_12.97_77.58
FKN00GL23738,3,3,PASSENGER AUTO,2024-04-07 06:48:46,BTP051 - Safina Plaza Junction
FKN00GL23749,3,1,MOTOR CYCLE,2024-02-17 06:55:46,GRID_12.97_77.64
FKN00GL23752,3,1,SCOOTER,2024-03-05 09:06:46,GRID_12.97_77.64
FKN00GL23756,3,1,MOTOR CYCLE,2024-03-05 09:01:46,GRID_12.97_77.64
FKN00GL23762,3,3,CAR,2024-03-27 02:28:46,GRID_12.97_77.75
FKN00GL23579,3,1,SCOOTER,2024-03-13 05:39:46,GRID_12.93_77.69
FKN00GL23580,3,2,SCOOTER,2024-03-19 03:59:46,GRID_12.93_77.69
FKN00GL37037,3,2,CAR,2024-02-14 06:38:46,GRID_13.01_77.55
FKN00GL37068,3,1,CAR,2024-04-03 08:05:46,GRID_13.01_77.55
FKN00GL37118,3,3,TOURIST BUS,2024-03-11 03:49:46,BTP104 - Medical College Circle
FKN00GL1129,3,1,CAR,2024-03-15 06:05:46,"BTP182 - 19th Main Junction, Rajajinagar"
FKN00GL11299,3,1,MOTOR CYCLE,2024-03-28 00:57:46,BTP082 - KR Market Junction
FKN00GL23657,3,1,SCOOTER,2024-02-07 06:40:46,BTP020 - Hosahalli Metro Station
FKN00GL23660,3,1,CAR,2024-02-07 05:02:46,GRID_13.01_77.58
FKN00GL23664,3,1,CAR,2024-02-07 05:10:46,GRID_13.01_77.58
FKN00GL23686,3,1,PASSENGER AUTO,2024-02-20 12:44:46,BTP043 - Upparpet Junction
FKN00GL23687,3,1,SCOOTER,2023-12-27 10:58:46,BTP020 - Hosahalli Metro Station
FKN00GL23695,3,1,CAR,2024-04-06 03:46:46,GRID_12.95_77.7
FKN00GL23394,3,1,PASSENGER AUTO,2024-02-21 11:33:46,BTP051 - Safina Plaza Junction
FKN00GL23405,3,2,PASSENGER AUTO,2024-03-30 11:05:46,BTP040 - Elite Junction
FKN00GL11214,3,2,CAR,2024-04-07 02:03:46,GRID_13.19_77.68
FKN00GL112162,3,1,MOTOR CYCLE,2023-12-09 06:07:46,GRID_12.93_77.69
FKN00GL112170,3,1,SCOOTER,2024-01-17 08:35:46,"BTP188 - 27th Cross, 4th Main, Jayanagar"
FKN00GL112188,3,3,CAR,2024-03-21 10:41:46,GRID_13.03_77.62
FKN00GL37281,3,2,MAXI-CAB,2024-02-14 08:50:46,GRID_12.9_77.59
FKN00GL37294,3,1,PASSENGER AUTO,2024-03-18 10:09:46,BTP051 - Safina Plaza Junction
FKN00GL37670,3,1,SCOOTER,2024-02-14 10:40:46,BTP023 - Mahalaxmi Layout Entrance
FKN00GL3768,3,2,CAR,2024-03-01 13:01:46,GRID_12.98_77.64
FKN00GL37693,3,1,SCOOTER,2024-02-14 11:54:46,BTP017 - Attiguppe Circle
FKN00GL37716,3,1,SCOOTER,2024-02-15 10:56:46,BTP017 - Attiguppe Circle
FKN00GL37749,3,1,MOTOR CYCLE,2024-02-14 12:52:46,GRID_13.04_77.59
FKN00GL37390,3,1,MOTOR CYCLE,2024-02-14 10:15:46,GRID_12.93_77.69
FKN00GL37438,3,1,MOTOR CYCLE,2024-03-12 08:41:46,GRID_12.93_77.69
FKN00GL3747,3,1,SCOOTER,2024-02-01 11:28:46,BTP051 - Safina Plaza Junction
FKN00GL3748,3,1,MOTOR CYCLE,2024-02-16 08:20:46,BTP051 - Safina Plaza Junction
FKN00GL3749,3,3,PASSENGER AUTO,2024-03-09 11:59:46,BTP051 - Safina Plaza Junction
FKN00GL37237,3,2,CAR,2024-02-14 09:18:46,GRID_12.94_77.7
FKN00GL37271,3,3,PASSENGER AUTO,2024-03-24 07:25:46,GRID_12.94_77.7
FKN00GL3728,3,3,MAXI-CAB,2024-03-23 09:05:46,BTP045 - Danvanthri Road Junction
FKN00GL112774,3,1,SCOOTER,2023-11-21 08:08:46,BTP027 - Modi Bridge Junction
FKN00GL112853,3,1,SCOOTER,2024-01-07 11:44:46,GRID_13.07_77.63
FKN00GL112877,3,2,PASSENGER AUTO,2023-12-25 11:33:46,BTP051 - Safina Plaza Junction
FKN00GL3786,3,3,CAR,2024-04-05 10:15:46,BTP038 - Mysore Bank Junction
FKN00GL37900,3,1,SCOOTER,2024-03-17 04:20:46,GRID_13.07_77.59
FKN00GL37988,3,2,BUS (BMTC/KSRTC),2024-04-02 03:55:46,GRID_13.0_77.67
FKN00GL3751,3,2,SCOOTER,2024-03-28 13:18:46,GRID_12.88_77.6
FKN00GL37578,3,1,SCOOTER,2024-04-02 06:11:46,"BTP189 - New Diagonal Road, Jayanagar"
FKN00GL37589,3,3,CAR,2024-02-14 09:34:46,GRID_12.99_77.71
FKN00GL23454,3,3,MAXI-CAB,2024-02-07 04:52:46,GRID_12.93_77.69
